Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Long Lever Plank";3;;;;;;km;45;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Side Plank";1;;;;;;km;45;"With 5lbs";;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Side Plank";2;;;;;;km;45;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Side Plank";3;;;;;;km;45;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";1;10;lbs;8;;;;0;"";;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";2;10;lbs;8;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";3;10;lbs;8;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";4;10;lbs;8;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";5;10;lbs;8;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";1;270;lbs;10;;;;0;"";;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";2;270;lbs;10;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";3;270;lbs;10;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";4;270;lbs;10;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";5;270;lbs;10;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";6;270;lbs;9;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Hanging Leg Raise";1;0;lbs;8;;;;0;"";;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Hanging Leg Raise";2;0;lbs;8;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Hanging Leg Raise";3;0;lbs;8;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Hanging Leg Raise";4;0;lbs;8;;;;0;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Stretching";1;;;;;;km;60;"";;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Stretching";2;;;;;;km;60;;;3h 8m
2018-07-11 10:24:52;"Leg And Ab Day (rehab)";"Walking";1;;;;;3.80;km;1800;"";;3h 8m
2018-07-12 10:17:18;"Push Day (rehab)";"Overhead Press (Barbell)";1;75;lbs;8;;;;0;"";"";2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Overhead Press (Barbell)";2;75;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Overhead Press (Barbell)";3;75;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Overhead Press (Barbell)";4;75;lbs;7;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Bench Press (Hammer Strength) ";1;140;lbs;8;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Bench Press (Hammer Strength) ";2;140;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Bench Press (Hammer Strength) ";3;140;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Bench Press (Hammer Strength) ";4;140;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Close Grip Bench";1;115;lbs;8;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Close Grip Bench";2;115;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Close Grip Bench";3;115;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Cable Lateral Raise (Jeff Nippard) ";1;20;lbs;10;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Cable Lateral Raise (Jeff Nippard) ";2;20;lbs;10;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Cable Lateral Raise (Jeff Nippard) ";3;20;lbs;10;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Shoulder Press (Machine)";1;60;lbs;8;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Shoulder Press (Machine)";2;60;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Shoulder Press (Machine)";3;60;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Incline Bench Press (Dumbell) ";1;50;lbs;8;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Incline Bench Press (Dumbell) ";2;50;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Incline Bench Press (Dumbell) ";3;50;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Chest Fly";1;175;lbs;8;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Chest Fly";2;175;lbs;5;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Chest Fly";3;175;lbs;6;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Tricep Pushdown (Ez bar cable) ";1;95;lbs;8;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Tricep Pushdown (Ez bar cable) ";2;95;lbs;8;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Tricep Pushdown (Ez bar cable) ";3;95;lbs;7;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Tricep Rope Overhead Extension";1;50;lbs;12;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Tricep Rope Overhead Extension";2;50;lbs;12;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Tricep Rope Overhead Extension";3;50;lbs;12;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Wrist Roller";1;10;lbs;2;;;;0;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Wrist Roller";2;10;lbs;2;;;;0;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Stretching";1;;;;;;km;60;"";;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Stretching";2;;;;;;km;60;;;2h 53m
2018-07-12 10:17:18;"Push Day (rehab)";"Walking";1;;;;;3.80;km;1800;"";;2h 53m
2018-07-14 13:41:59;"Pull Day (rehab)";"Pull Up (Assisted)";1;27;lbs;8;;;;0;"";"";2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Pull Up (Assisted)";2;27;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Pull Up (Assisted)";3;27;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Pull Up (Assisted)";4;27;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Bench Press (Barbell)";1;135;lbs;3;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Bench Press (Barbell)";2;145;lbs;3;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Bench Press (Barbell)";3;155;lbs;2;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Bench Press (Barbell)";4;155;lbs;2;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Lat Pulldown (Close Grip) ";1;120;lbs;8;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Lat Pulldown (Close Grip) ";2;120;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Lat Pulldown (Close Grip) ";3;120;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Seated Row (Cable)";1;120;lbs;8;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Seated Row (Cable)";2;120;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Seated Row (Cable)";3;120;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Lat Pulldown (Cable)";1;95;lbs;8;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Lat Pulldown (Cable)";2;95;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Lat Pulldown (Cable)";3;95;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Face Pull (Cable)";1;40;lbs;12;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Face Pull (Cable)";2;40;lbs;12;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Face Pull (Cable)";3;40;lbs;12;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Face Pull (Cable)";4;40;lbs;12;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Face Pull (Cable)";5;40;lbs;12;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Face Pull (Cable)";6;40;lbs;12;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Face Pull (Cable)";7;40;lbs;12;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Face Pull (Cable)";8;40;lbs;12;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Preacher Curl (Machine) ";1;125;lbs;8;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Preacher Curl (Machine) ";2;125;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Preacher Curl (Machine) ";3;125;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Preacher Curl (Machine) ";4;125;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Preacher Curl (Machine) ";5;125;lbs;7;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Barbell Curl";1;60;lbs;8;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Barbell Curl";2;60;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Reverse Curl (Ez Bar) ";1;50;lbs;8;;;;0;"still have wrist pain";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Barbell Curls (Ez) ";1;50;lbs;8;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Barbell Curls (Ez) ";2;60;lbs;7;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Shrug (Barbell)";1;135;lbs;8;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Shrug (Barbell)";2;185;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Shrug (Barbell)";3;205;lbs;8;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Shrug (Barbell)";4;205;lbs;7;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Shrug (Barbell)";5;205;lbs;4;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Dips (isometric hold for scapula retraction) ";1;0;lbs;30;;;;0;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Dips (isometric hold for scapula retraction) ";2;0;lbs;30;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Dips (isometric hold for scapula retraction) ";3;0;lbs;30;;;;0;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Stretching";1;;;;;;km;60;"";;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Stretching";2;;;;;;km;60;;;2h 50m
2018-07-14 13:41:59;"Pull Day (rehab)";"Walking";1;;;;;3.90;km;1800;"";;2h 50m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Thrust (Barbell)";1;185;lbs;8;;;;0;"";"";2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Thrust (Barbell)";2;185;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Thrust (Barbell)";3;185;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Thrust (Barbell)";4;185;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Thrust (Barbell)";5;185;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Thrust (Barbell)";6;185;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Thrust (Barbell)";7;185;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Deadlift (Barbell)";1;135;lbs;8;;;;0;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Deadlift (Barbell)";2;135;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Deadlift (Barbell)";3;135;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Leg Extension (Machine)";1;80;lbs;8;;;;0;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Leg Extension (Machine)";2;80;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Leg Extension (Machine)";3;80;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Leg Extension (Machine)";4;80;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Leg Extension (Machine)";5;80;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Leg Extension (Machine)";6;80;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";1;10;lbs;8;;;;0;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";2;10;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";3;10;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";4;10;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";5;10;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Lying Leg Curl (single leg) ";6;10;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Abductor";1;130;lbs;8;;;;0;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Abductor";2;130;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Abductor";3;130;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hip Abductor";4;130;lbs;7;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Long Lever Plank";1;;;;;;km;45;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Long Lever Plank";2;;;;;;km;45;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Long Lever Plank";3;;;;;;km;45;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Side Plank";1;;;;;;km;45;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Side Plank";2;;;;;;km;45;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Side Plank";3;;;;;;km;45;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hanging Leg Raise";1;0;lbs;8;;;;0;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hanging Leg Raise";2;0;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hanging Leg Raise";3;0;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hanging Leg Raise";4;0;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Hanging Leg Raise";5;0;lbs;8;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";1;270;lbs;10;;;;0;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";2;270;lbs;10;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";3;270;lbs;10;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";4;270;lbs;10;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";5;270;lbs;10;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";6;270;lbs;10;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";7;270;lbs;10;;;;0;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Squat (Barbell)";1;45;lbs;3;;;;0;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Stretching";1;;;;;;km;60;"";;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Stretching";2;;;;;;km;60;;;2h 51m
2018-07-15 10:39:34;"Leg And Ab Day (rehab)";"Walking";1;;;;;3.90;km;1800;"";;2h 51m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Barbell)";1;135;lbs;2;;;;0;"";"";2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Barbell)";2;145;lbs;3;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Barbell)";3;155;lbs;2;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Barbell)";4;155;lbs;2;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Barbell)";5;155;lbs;2;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Overhead Press (Barbell)";1;75;lbs;8;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Overhead Press (Barbell)";2;75;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Overhead Press (Barbell)";3;75;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Overhead Press (Barbell)";4;75;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Hammer Strength) ";1;140;lbs;8;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Hammer Strength) ";2;140;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Hammer Strength) ";3;140;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Bench Press (Hammer Strength) ";4;140;lbs;4;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Cable Lateral Raise (Jeff Nippard) ";1;20;lbs;10;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Cable Lateral Raise (Jeff Nippard) ";2;20;lbs;10;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Cable Lateral Raise (Jeff Nippard) ";3;20;lbs;10;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Close Grip Bench";1;115;lbs;8;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Close Grip Bench";2;115;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Close Grip Bench";3;115;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Chest Fly";1;160;lbs;8;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Chest Fly";2;175;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Chest Fly";3;175;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Chest Fly";4;175;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Incline Bench Press (Dumbell) ";1;45;lbs;10;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Incline Bench Press (Dumbell) ";2;45;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Incline Bench Press (Dumbell) ";3;55;lbs;7;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Shoulder Press (Machine)";1;60;lbs;8;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Shoulder Press (Machine)";2;60;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Shoulder Press (Machine)";3;60;lbs;7;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Tricep Pushdown (Ez bar cable) ";1;95;lbs;8;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Tricep Pushdown (Ez bar cable) ";2;95;lbs;7;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Tricep Pushdown (Ez bar cable) ";3;95;lbs;8;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Tricep Rope Overhead Extension";1;50;lbs;12;;;;0;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Tricep Rope Overhead Extension";2;50;lbs;12;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Tricep Rope Overhead Extension";3;50;lbs;12;;;;0;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Stretching";1;;;;;;km;60;"";;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Stretching";2;;;;;;km;60;;;2h 40m
2018-07-16 10:21:31;"Push Day (rehab)";"Walking";1;;;;;3.90;km;1800;"";;2h 40m
2018-07-22 10:51:06;"Back And Chest";"Pull Up (Assisted)";1;27;lbs;8;;;;0;"";"";2h 20m
2018-07-22 10:51:06;"Back And Chest";"Pull Up (Assisted)";2;27;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Pull Up (Assisted)";3;27;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Bench Press (Barbell)";1;135;lbs;5;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Bench Press (Barbell)";2;135;lbs;4;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Bench Press (Barbell)";3;145;lbs;2;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Bench Press (Hammer Strength) ";1;140;lbs;8;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Bench Press (Hammer Strength) ";2;140;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Bench Press (Hammer Strength) ";3;140;lbs;7;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Seated Row (Cable)";1;120;lbs;8;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Seated Row (Cable)";2;120;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Seated Row (Cable)";3;120;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Incline Bench Press (Dumbell) ";1;50;lbs;8;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Incline Bench Press (Dumbell) ";2;50;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Incline Bench Press (Dumbell) ";3;50;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Lat Pulldown (Cable)";1;105;lbs;8;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Lat Pulldown (Cable)";2;105;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Lat Pulldown (Cable)";3;105;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Pectoral Fly (bent arms) ";1;130;lbs;8;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Pectoral Fly (bent arms) ";2;130;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Pectoral Fly (bent arms) ";3;130;lbs;7;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Lat Pulldown (Close Grip) ";1;120;lbs;8;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Lat Pulldown (Close Grip) ";2;120;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Lat Pulldown (Close Grip) ";3;120;lbs;8;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Dips (isometric hold for scapula retraction) ";1;0;lbs;30;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Dips (isometric hold for scapula retraction) ";2;0;lbs;30;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Dips (isometric hold for scapula retraction) ";3;0;lbs;30;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Wrist Roller";1;10;lbs;3;;;;0;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Wrist Roller";2;10;lbs;3;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Wrist Roller";3;10;lbs;3;;;;0;;;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Stretching";1;;;;;;km;45;"";;2h 20m
2018-07-22 10:51:06;"Back And Chest";"Walking";1;;;;;3.90;km;1800;"";;2h 20m
2018-07-23 10:38:31;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";1;280;lbs;10;;;;0;"";"";2h 21m
2018-07-23 10:38:31;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";2;280;lbs;10;;;;0;;;2h 21m
2018-07-23 10:38:31;"Leg And Ab Day (rehab)";"Seated Calf Raise (Horizontal) ";3;280;lbs;10;;;;0;;;2h 21m
